rails,https://rubyonrails.org/
sinatra,http://sinatrarb.com/
puma,https://puma.io/
nokogiri,https://nokogiri.org/
sidekiq,https://sidekiq.org/
rake,https://github.com/ruby/rake
rspec,https://rspec.info/
capybara,https://teamcapybara.github.io/capybara/
factory_bot,https://github.com/thoughtbot/factory_bot
devise,https://github.com/heartcombo/devise
