express,https://expressjs.com/
react,https://reactjs.org/
mongoose,https://mongoosejs.com/
socket.io,https://socket.io/
next.js,https://nextjs.org/
lodash,https://lodash.com/
moment,https://momentjs.com/
axios,https://axios-http.com/
passport,https://www.passportjs.org/
chalk,https://github.com/chalk/chalk
